objectid,title,creator,date,description,subject,location,source,type,format,object_location,display_template,image_alt_text
2894,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2894 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2894.HEIC
2895,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2895 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2895.HEIC
2896,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2896 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2896.HEIC
2897,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2897 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2897.HEIC
2898,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2898 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2898.HEIC
2899,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2899 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2899.HEIC
2900,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2900 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2900.HEIC
2901,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2901 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2901.HEIC
2902,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2902 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2902.HEIC
2903,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2903 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2903.HEIC
2904,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2904 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2904.HEIC
2905,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2905 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2905.HEIC
2906,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2906 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2906.HEIC
2907,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2907 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2907.HEIC
2908,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2908 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2908.HEIC
2909,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2909 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2909.HEIC
2910,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2910 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2910.HEIC
2911,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2911 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2911.HEIC
2912,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2912 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2912.HEIC
2770,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2770 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2770.HEIC
2771,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2771 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2771.HEIC
2772,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2772 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2772.HEIC
2773,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2773 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2773.HEIC
2774,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2774 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2774.HEIC
2775,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2775 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2775.HEIC
2776,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2776 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2776.HEIC
2777,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2777 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2777.HEIC
2778,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,/objects/IMG_2778 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2778.HEIC
2779,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,/objects/IMG_2779 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2779.HEIC
2780,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,/objects/IMG_2780 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2780.HEIC
2781,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,/objects/IMG_2781 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2781.HEIC
2782,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,/objects/IMG_2782 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2782.HEIC
2783,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,/objects/IMG_2783 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2783.HEIC
2659,,Frustula,1978,Untitled. Portrait of the artist,Frustula,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,/objects/IMG_2659 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Frustula/IMG_2659.HEIC
2749,,Frustula,,,Frustula,Macon Museum of Arts and Sciences,"Cast Concrete, Paint",Image;StillImage,image/jpeg,/objects/IMG_2749 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Frustula/IMG_2749.HEIC
2573,To Prudence Lopp,Shacks,,,,Macon Museum of Arts and Sciences,"Metal, Wood, Plastic",Image;StillImage,image/jpeg,/objects/IMG_2573 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2573.HEIC
2574,To Prudence Lopp,Shacks,,,,Macon Museum of Arts and Sciences,"Metal, Wood, Plastic",Image;StillImage,image/jpeg,/objects/IMG_2574 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2574.HEIC
2576,Miss Mary's House,Shacks,1991,,MLF,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,/objects/IMG_2576 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2576.HEIC
2584,The Kramer House,Shacks,1990,,,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,/objects/IMG_2584 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2584.HEIC
2595,Frank Owen's Blue Shack,Shacks,1989,,,Macon Museum of Arts and Sciences,"Wood, Paint",Image;StillImage,image/jpeg,/objects/IMG_2595 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2595.HEIC
2599,Shack South: Inside and Out,Shacks,1990,,,Macon Museum of Arts and Sciences,"Cardboard, Wood",Image;StillImage,image/jpeg,/objects/IMG_2599 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2599.HEIC
2806,Tall Shack,Shacks,,,,Macon Museum of Arts and Sciences,"Metal, Wood",Image;StillImage,image/jpeg,/objects/IMG_2806 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack- Tall Shack/IMG_2806.HEIC
2611,Gone But Not Forgotten,Shacks,1990,,,Macon Museum of Arts and Sciences,Wood,Image;StillImage,image/jpeg,/objects/IMG_2611 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2611.HEIC
2612a,School Shack,Shacks,1987,,,Macon Museum of Arts and Sciences,"Wood, Paint, Foam Core",Image;StillImage,image/jpeg,/objects/IMG_2612a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2612a.HEIC
2612b,Miss Lovie's Shack,Shacks,1989,,,Macon Museum of Arts and Sciences,"Wood, Paint, Foam Core",Image;StillImage,image/jpeg,/objects/IMG_2612b Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2612b.HEIC
2612c,Shack Condominium,Shacks,1990,,,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,/objects/IMG_2612c Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2612c.HEIC
2612d,Birdhouse,Shacks,,,,Macon Museum of Arts and Sciences,"Wood, Paint",Image;StillImage,image/jpeg,/objects/IMG_2612d Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2612d.HEIC
2618,Gone But Not Forgotten,Shacks,1990,,,Macon Museum of Arts and Sciences,Wood,Image;StillImage,image/jpeg,/objects/IMG_2618 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2618.HEIC
2621,Place of Honor,Shacks,,,,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,/objects/IMG_2621 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2621.HEIC
2622a,Birdhouse,Shacks,,,,Macon Museum of Arts and Sciences,"Wood, Paint",Image;StillImage,image/jpeg,/objects/IMG_2622a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2622a.HEIC
2622b,Shingle Shack,Shacks,1987,,,Macon Museum of Arts and Sciences,"Wood, Paint, Foam Core",Image;StillImage,image/jpeg,/objects/IMG_2622b Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2622b.HEIC
2623a,Shack Condominium,Shacks,1990,,,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,/objects/IMG_2623a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2623a.HEIC
