objectid,title,creator,date,description,subject,location,source,type,format,object_location,image_thumb
2889,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2889.HEIC,/objects/IMG_2889 Small.jpeg
2890,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2890.HEIC,/objects/IMG_2890 Small.jpeg
2891,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2891.HEIC,/objects/IMG_2891 Small.jpeg
2892,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2892.HEIC,/objects/IMG_2892 Small.jpeg
2893,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2893.HEIC,/objects/IMG_2893 Small.jpeg
2894,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2894.HEIC,/objects/IMG_2894 Small.jpeg
2895,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2895.HEIC,/objects/IMG_2895 Small.jpeg
2896,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2896.HEIC,/objects/IMG_2896 Small.jpeg
2897,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2897.HEIC,/objects/IMG_2897 Small.jpeg
2898,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2898.HEIC,/objects/IMG_2898 Small.jpeg
2899,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2899.HEIC,/objects/IMG_2899 Small.jpeg
2900,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2900.HEIC,/objects/IMG_2900 Small.jpeg
2901,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2901.HEIC,/objects/IMG_2901 Small.jpeg
2902,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2902.HEIC,/objects/IMG_2902 Small.jpeg
2903,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2903.HEIC,/objects/IMG_2903 Small.jpeg
2904,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2904.HEIC,/objects/IMG_2904 Small.jpeg
2905,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2905.HEIC,/objects/IMG_2905 Small.jpeg
2906,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2906.HEIC,/objects/IMG_2906 Small.jpeg
2907,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2907.HEIC,/objects/IMG_2907 Small.jpeg
2908,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2908.HEIC,/objects/IMG_2908 Small.jpeg
2909,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2909.HEIC,/objects/IMG_2909 Small.jpeg
2910,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2910.HEIC,/objects/IMG_2910 Small.jpeg
2911,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2911.HEIC,/objects/IMG_2911 Small.jpeg
2912,Trip to Ruins and Rituals,Enviro/Land Art,,,Ruins and Rituals,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Ruins and Rituals/Ruins and Rituals IRL/IMG_2912.HEIC,/objects/IMG_2912 Small.jpeg
2770,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2770.HEIC,/objects/IMG_2770 Small.jpeg
2771,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2771.HEIC,/objects/IMG_2771 Small.jpeg
2772,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2772.HEIC,/objects/IMG_2772 Small.jpeg
2773,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2773.HEIC,/objects/IMG_2773 Small.jpeg
2774,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2774.HEIC,/objects/IMG_2774 Small.jpeg
2775,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2775.HEIC,/objects/IMG_2775 Small.jpeg
2776,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2776.HEIC,/objects/IMG_2776 Small.jpeg
2777,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2777.HEIC,/objects/IMG_2777 Small.jpeg
2778,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Macon Museum of Arts and Sciences,Tabby,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Marsh Ruins/IMG_2778.HEIC,/objects/IMG_2778 Small.jpeg
2779,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2779.HEIC,/objects/IMG_2779 Small.jpeg
2780,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2780.HEIC,/objects/IMG_2780 Small.jpeg
2781,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2781.HEIC,/objects/IMG_2781 Small.jpeg
2782,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2782.HEIC,/objects/IMG_2782 Small.jpeg
2783,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Macon Museum of Arts and Sciences,"Cast Concrete, Granite",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Enviro Sculpture/Unity Stones/IMG_2783.HEIC,/objects/IMG_2783 Small.jpeg
2659,,Frustula,1978,Untitled. Portrait of the artist,Frustula,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Frustula/IMG_2659.HEIC,/objects/IMG_2659 Small.jpeg
2749,,Frustula,,,Frustula,Macon Museum of Arts and Sciences,"Cast Concrete, Paint",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/Frustula/IMG_2749.HEIC,/objects/IMG_2749 Small.jpeg
2573,To Prudence Lopp,Shacks,,,,Macon Museum of Arts and Sciences,"Metal, Wood, Plastic",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2573.HEIC,/objects/IMG_2573 Small.jpeg
2574,To Prudence Lopp,Shacks,,,,Macon Museum of Arts and Sciences,"Metal, Wood, Plastic",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2574.HEIC,/objects/IMG_2574 Small.jpeg
2576,Miss Mary's House,Shacks,1991,,MLF,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2576.HEIC,/objects/IMG_2576 Small.jpeg
2584,The Kramer House,Shacks,1990,,,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2584.HEIC,/objects/IMG_2584 Small.jpeg
2595,Frank Owen's Blue Shack,Shacks,1989,,,Macon Museum of Arts and Sciences,"Wood, Paint",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2595.HEIC,/objects/IMG_2595 Small.jpeg
2599,Shack South: Inside and Out,Shacks,1990,,,Macon Museum of Arts and Sciences,"Cardboard, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2599.HEIC,/objects/IMG_2599 Small.jpeg
2806,Tall Shack,Shacks,,,,Macon Museum of Arts and Sciences,"Metal, Wood",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack- Tall Shack/IMG_2806.HEIC,/objects/IMG_2806 Small.jpeg
2611,Gone But Not Forgotten,Shacks,1990,,,Macon Museum of Arts and Sciences,Wood,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2611.HEIC,/objects/IMG_2611 Small.jpeg
2612a,School Shack,Shacks,1987,,,Macon Museum of Arts and Sciences,"Wood, Paint, Foam Core",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2612a.HEIC,/objects/IMG_2612a Small.jpeg
2612b,Miss Lovie's Shack,Shacks,1989,,,Macon Museum of Arts and Sciences,"Wood, Paint, Foam Core",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2612b.HEIC,/objects/IMG_2612b Small.jpeg
2612c,Shack Condominium,Shacks,1990,,,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack/IMG_2612c.HEIC,/objects/IMG_2612c Small.jpeg
